[2023-08-24 23:03:36,893 | train.py:231 | INFO] -> Preparing dataloaders...
[2023-08-25 02:42:48,453 | train.py:333 | INFO] -> Saving checkpoint...
[2023-08-25 02:42:49,459 | train.py:328 | INFO] -> Epoch 8
[2023-08-25 03:07:23,558 | train.py:452 | INFO] -> Training loss: 2.3951998183427077
[2023-08-25 03:07:23,566 | train.py:453 | INFO] -> Training RDS: 0.7360745852661287
[2023-08-25 03:07:23,566 | train.py:454 | INFO] -> Training MA: 41.22842537134862
[2023-08-25 03:10:06,995 | train.py:535 | INFO] -> Validation loss: 4.268772985882864
[2023-08-25 03:10:06,995 | train.py:537 | INFO] -> Validation RDS: 0.7530681614628333
[2023-08-25 03:10:06,995 | train.py:539 | INFO] -> Validation MA: 39.622028678239225
[2023-08-25 03:10:06,996 | train.py:328 | INFO] -> Epoch 9
[2023-08-25 03:34:40,811 | train.py:452 | INFO] -> Training loss: 2.3788167357540977
[2023-08-25 03:34:40,815 | train.py:453 | INFO] -> Training RDS: 0.738374072267607
[2023-08-25 03:34:40,815 | train.py:454 | INFO] -> Training MA: 41.06206760722076
[2023-08-25 03:37:23,864 | train.py:535 | INFO] -> Validation loss: 3.950718801416561
[2023-08-25 03:37:23,864 | train.py:537 | INFO] -> Validation RDS: 0.7517133982119684
[2023-08-25 03:37:23,864 | train.py:539 | INFO] -> Validation MA: 40.46522261377818
[2023-08-25 03:37:23,865 | train.py:333 | INFO] -> Saving checkpoint...
