[2023-08-22 16:53:02,585 | train.py:231 | INFO] -> Preparing dataloaders...
[2023-08-22 19:33:32,895 | train.py:454 | INFO] -> Training MA: 51.09534160084451
[2023-08-22 19:37:34,788 | train.py:535 | INFO] -> Validation loss: 3.7095532333961976
[2023-08-22 19:37:34,789 | train.py:537 | INFO] -> Validation RDS: 0.7258556007386524
[2023-08-22 19:37:34,789 | train.py:539 | INFO] -> Validation MA: 44.09281568997075
[2023-08-22 19:37:34,790 | train.py:333 | INFO] -> Saving checkpoint...
[2023-08-22 19:37:35,295 | train.py:337 | INFO] -> Stepping scheduler...
[2023-08-22 19:37:35,295 | train.py:328 | INFO] -> Epoch 4
[2023-08-22 20:14:29,396 | train.py:452 | INFO] -> Training loss: 2.5554336134644005
[2023-08-22 20:14:29,400 | train.py:453 | INFO] -> Training RDS: 0.7265944018346634
[2023-08-22 20:14:29,400 | train.py:454 | INFO] -> Training MA: 44.05574503296449
[2023-08-22 20:18:31,449 | train.py:535 | INFO] -> Validation loss: 3.828452762052635
[2023-08-22 20:18:31,449 | train.py:537 | INFO] -> Validation RDS: 0.7374242284643984
[2023-08-22 20:18:31,449 | train.py:539 | INFO] -> Validation MA: 43.62149441131104
[2023-08-22 20:18:31,450 | train.py:328 | INFO] -> Epoch 5
[2023-08-22 20:55:21,876 | train.py:452 | INFO] -> Training loss: 2.3498767515544707
[2023-08-22 20:55:21,879 | train.py:453 | INFO] -> Training RDS: 0.7370764030494901
[2023-08-22 20:55:21,880 | train.py:454 | INFO] -> Training MA: 41.68812124992783
[2023-08-22 20:59:23,056 | train.py:535 | INFO] -> Validation loss: 3.7246964102023132
[2023-08-22 20:59:23,056 | train.py:537 | INFO] -> Validation RDS: 0.7434007776243867
[2023-08-22 20:59:23,056 | train.py:539 | INFO] -> Validation MA: 41.74227888765094
[2023-08-22 20:59:23,057 | train.py:333 | INFO] -> Saving checkpoint...
[2023-08-22 20:59:23,524 | train.py:328 | INFO] -> Epoch 6
[2023-08-22 21:36:13,701 | train.py:452 | INFO] -> Training loss: 2.224699666916538
[2023-08-22 21:36:13,710 | train.py:453 | INFO] -> Training RDS: 0.7440634439124322
[2023-08-22 21:36:13,710 | train.py:454 | INFO] -> Training MA: 40.13040876183293
[2023-08-22 21:40:16,528 | train.py:535 | INFO] -> Validation loss: 4.140179831400692
[2023-08-22 21:40:16,528 | train.py:537 | INFO] -> Validation RDS: 0.7455955763631432
[2023-08-22 21:40:16,528 | train.py:539 | INFO] -> Validation MA: 41.620606897356666
[2023-08-22 21:40:16,529 | train.py:337 | INFO] -> Stepping scheduler...
[2023-08-22 21:40:16,530 | train.py:328 | INFO] -> Epoch 7
[2023-08-22 22:17:09,428 | train.py:452 | INFO] -> Training loss: 2.08039012327209
[2023-08-22 22:17:09,437 | train.py:453 | INFO] -> Training RDS: 0.7507927377425376
[2023-08-22 22:17:09,437 | train.py:454 | INFO] -> Training MA: 38.88933181480467
[2023-08-22 22:21:12,883 | train.py:535 | INFO] -> Validation loss: 4.113221224313094
[2023-08-22 22:21:12,883 | train.py:537 | INFO] -> Validation RDS: 0.7522583087179537
[2023-08-22 22:21:12,883 | train.py:539 | INFO] -> Validation MA: 39.31373627811234
[2023-08-22 22:21:12,884 | train.py:333 | INFO] -> Saving checkpoint...
[2023-08-22 22:21:13,245 | train.py:328 | INFO] -> Epoch 8
