[2023-08-22 22:49:01,679 | train.py:231 | INFO] -> Preparing dataloaders...
[2023-08-23 02:14:31,491 | train.py:328 | INFO] -> Epoch 5
[2023-08-23 02:51:25,233 | train.py:452 | INFO] -> Training loss: 2.691338941466914
[2023-08-23 02:51:25,237 | train.py:453 | INFO] -> Training RDS: 0.7121636338024843
[2023-08-23 02:51:25,237 | train.py:454 | INFO] -> Training MA: 46.61596782187605
[2023-08-23 02:55:28,087 | train.py:535 | INFO] -> Validation loss: 4.825604170521153
[2023-08-23 02:55:28,088 | train.py:537 | INFO] -> Validation RDS: 0.7177575134564335
[2023-08-23 02:55:28,088 | train.py:539 | INFO] -> Validation MA: 47.23346322259001
[2023-08-23 02:55:28,088 | train.py:333 | INFO] -> Saving checkpoint...
[2023-08-23 02:55:30,311 | train.py:328 | INFO] -> Epoch 6
[2023-08-23 03:32:22,443 | train.py:452 | INFO] -> Training loss: 2.581182525576139
[2023-08-23 03:32:22,448 | train.py:453 | INFO] -> Training RDS: 0.7183698695578946
[2023-08-23 03:32:22,448 | train.py:454 | INFO] -> Training MA: 45.001842840531836
[2023-08-23 03:36:24,196 | train.py:535 | INFO] -> Validation loss: 5.890612148095701
[2023-08-23 03:36:24,197 | train.py:537 | INFO] -> Validation RDS: 0.7144239311132545
[2023-08-23 03:36:24,197 | train.py:539 | INFO] -> Validation MA: 48.55483069718281
[2023-08-23 03:36:24,198 | train.py:337 | INFO] -> Stepping scheduler...
[2023-08-23 03:36:24,198 | train.py:328 | INFO] -> Epoch 7
[2023-08-23 04:13:16,523 | train.py:452 | INFO] -> Training loss: 2.436035890997114
[2023-08-23 04:13:16,530 | train.py:453 | INFO] -> Training RDS: 0.7249485161601454
[2023-08-23 04:13:16,530 | train.py:454 | INFO] -> Training MA: 43.821433558142054
[2023-08-23 04:17:19,151 | train.py:535 | INFO] -> Validation loss: 5.415723632678846
[2023-08-23 04:17:19,151 | train.py:537 | INFO] -> Validation RDS: 0.7198802397032076
[2023-08-23 04:17:19,151 | train.py:539 | INFO] -> Validation MA: 46.49721587037596
[2023-08-23 04:17:19,152 | train.py:333 | INFO] -> Saving checkpoint...
[2023-08-23 04:17:20,793 | train.py:328 | INFO] -> Epoch 8
[2023-08-23 04:54:13,736 | train.py:452 | INFO] -> Training loss: 2.383864510683145
[2023-08-23 04:54:13,740 | train.py:453 | INFO] -> Training RDS: 0.7274408684419565
[2023-08-23 04:54:13,740 | train.py:454 | INFO] -> Training MA: 43.343991215459305
[2023-08-23 04:58:15,885 | train.py:535 | INFO] -> Validation loss: 5.699438930867356
[2023-08-23 04:58:15,885 | train.py:537 | INFO] -> Validation RDS: 0.720571659773231
[2023-08-23 04:58:15,885 | train.py:539 | INFO] -> Validation MA: 46.95485212958447
[2023-08-23 04:58:15,886 | train.py:328 | INFO] -> Epoch 9
[2023-08-23 05:35:08,290 | train.py:452 | INFO] -> Training loss: 2.354171327639242
[2023-08-23 05:35:08,301 | train.py:453 | INFO] -> Training RDS: 0.7305901828859646
[2023-08-23 05:35:08,301 | train.py:454 | INFO] -> Training MA: 42.36111526396892
[2023-08-23 05:39:11,355 | train.py:535 | INFO] -> Validation loss: 5.711184241482802
[2023-08-23 05:39:11,355 | train.py:537 | INFO] -> Validation RDS: 0.7165665762243513
[2023-08-23 05:39:11,355 | train.py:539 | INFO] -> Validation MA: 48.698238932816544
[2023-08-23 05:39:11,356 | train.py:333 | INFO] -> Saving checkpoint...
