[2023-08-24 09:04:10,105 | train.py:231 | INFO] -> Preparing dataloaders...
[2023-08-24 12:16:37,834 | train.py:328 | INFO] -> Epoch 5
[2023-08-24 12:50:53,139 | train.py:452 | INFO] -> Training loss: 1.3469846028657186
[2023-08-24 12:50:53,141 | train.py:453 | INFO] -> Training RDS: 0.8147768454587617
[2023-08-24 12:50:53,141 | train.py:454 | INFO] -> Training MA: 25.730103523012193
[2023-08-24 12:54:56,352 | train.py:535 | INFO] -> Validation loss: 3.2981312799548976
[2023-08-24 12:54:56,352 | train.py:537 | INFO] -> Validation RDS: 0.7645177630070205
[2023-08-24 12:54:56,352 | train.py:539 | INFO] -> Validation MA: 36.712074047398474
[2023-08-24 12:54:56,354 | train.py:333 | INFO] -> Saving checkpoint...
[2023-08-24 12:54:56,780 | train.py:328 | INFO] -> Epoch 6
[2023-08-24 13:29:14,568 | train.py:452 | INFO] -> Training loss: 1.217347407985638
[2023-08-24 13:29:14,575 | train.py:453 | INFO] -> Training RDS: 0.8256008018560874
[2023-08-24 13:29:14,575 | train.py:454 | INFO] -> Training MA: 23.397977476066114
[2023-08-24 13:33:18,508 | train.py:535 | INFO] -> Validation loss: 3.716801456700311
[2023-08-24 13:33:18,509 | train.py:537 | INFO] -> Validation RDS: 0.7646571880729792
[2023-08-24 13:33:18,509 | train.py:539 | INFO] -> Validation MA: 37.4989229435927
[2023-08-24 13:33:18,510 | train.py:337 | INFO] -> Stepping scheduler...
[2023-08-24 13:33:18,510 | train.py:328 | INFO] -> Epoch 7
[2023-08-24 14:07:30,737 | train.py:452 | INFO] -> Training loss: 1.0792001741593775
[2023-08-24 14:07:30,743 | train.py:453 | INFO] -> Training RDS: 0.8365328140338326
[2023-08-24 14:07:30,743 | train.py:454 | INFO] -> Training MA: 21.422829646078977
[2023-08-24 14:11:33,958 | train.py:535 | INFO] -> Validation loss: 3.906935718123827
[2023-08-24 14:11:33,958 | train.py:537 | INFO] -> Validation RDS: 0.7653788330551787
[2023-08-24 14:11:33,958 | train.py:539 | INFO] -> Validation MA: 37.925313486081464
[2023-08-24 14:11:33,959 | train.py:333 | INFO] -> Saving checkpoint...
[2023-08-24 14:11:34,412 | train.py:328 | INFO] -> Epoch 8
